0; Zero
X21TT173_FRC; Temperatura vapore scarico cella 2: ON = forzato
X21TU001; Tubo 21FT001: diametro a 20°C
X21TU007; Tubo 21FT007: diametro a 20°C
X21TU141; Tubo 21FT141: diametro a 20°C
X35PT003; Pressione collettore azoto
X35PT003_FRC; Pressione collettore azoto: ON = forzato
X35PT078; Pressione azoto di regolazione per Fiorentini
X35PT078_FRC; Pressione azoto di regolazione per Fiorentini: ON = forzato
X44FK059; Pos vlv reg pressione acqua raffreddamento Siemens
X44FK059_FRC; Pos vlv reg pressione acqua raffreddamento Siemens: ON = forzato
X44FT043; Portata acqua raffreddamento Skid4 L3
X44FT046; Portata acqua raffreddamento Skid4 L4
X44FT049; Portata acqua raffreddamento Skid4 L5
X44FT052; FQ-water_EMI - FQ-water_EMI
X44FT052_FRC; Portata acqua raffreddamento emission probes: ON = forzato
X44FT055; FQ-water_OPT - FQ-water_OPT
X44FT093; Portata acqua raffreddamento Rig shell out
X44FT093_FRC; Portata acqua raffreddamento Rig shell out: ON = forzato
X44FT508; Portata acqua uscita tronchetto cella 2
X44FT508_FRC; Portata acqua uscita tronchetto cella 2: ON = forzato
X44FT_GAS; Portata acqua Skid 3 raffreddamento sonda EPA
X44FT_GAS_FRC; Portata acqua Skid 3 raffreddamento sonda EPA: ON = forzato
X44FT_SK3; Portata acqua Skid 1 per scambiatore Skid 3
X44FT_SK3_FRC; Portata acqua Skid 1 per scambiatore Skid 3: ON = forzato
X44FT_VL1C; Portata acqua raffreddamento camicia VL cella 1
X44FT_VL1C_FRC; Portata acqua raffreddamento camicia VL cella 1: ON = forzato
X44FT_VL1F; Portata acqua raffreddamento flangia VL cella 1
X44FT_VL1F_FRC; Portata acqua raffreddamento flangia VL cella 1: ON = forzato
X44FT_VL1S; Portata acqua raffreddamento stelo VL cella 1
X44FT_VL1S_FRC; Portata acqua raffreddamento stelo VL cella 1: ON = forzato
X44FT_VL2; Portata acqua raffreddamento VL cella 2
X44FT_VL2_FRC; Portata acqua raffreddamento VL cella 2: ON = forzato
X44LT001; Skid 1 livello serbatoio
X44LT001_FRC; Skid 1 livello serbatoio: ON = forzato
X44LT004; Skid 4 livello serbatoio
X44LT039; Livello serbatoio BK015/B
X44PT003; Pressione serbatoio Skid 1
X44PT003_FRC; Pressione serbatoio Skid 1: ON = forzato
X44PT009; Pressione acqua mandata pompe Skid 1
X44PT009_FRC; Pressione acqua mandata pompe Skid 1: ON = forzato
X44PT033; Pressione acqua mandata pompe Skid 4
X44PT033_C1; Pressione acqua mandata pompe Skid 4 - C1
X44PT033_C2; Pressione acqua mandata pompe Skid 4 - C2
X44PT033_FRC; Pressione acqua mandata pompe Skid 4: ON = forzato
X44PT035; Pressione Serb. Skid 4
X44PT035_FRC; Pressione Serb. Skid 4: ON = forzato
X44PT042; Pressione Skid 4 L4
X44PT045; Pressione Skid 4 L5
X44PT048; Pressione Skid 4 L3
X44PT051; P_water_out_EMI
X44PT054; P_water_out_OPT
X44PT506; Pressione acqua ingresso tronchetto cella 2
X44PT506_FRC; Pressione acqua ingresso tronchetto cella 2: ON = forzato
X44PT507; Pressione acqua uscita tronchetto cella 2
X44PT507_FRC; Pressione acqua uscita tronchetto cella 2: ON = forzato
X44TE019; Temperatura acqua uscita cella Siemens
X44TE019_FRC; Temperatura acqua uscita cella Siemens: ON = forzato
X44TT012; Temperatura uscita acqua raffreddamento camicia VL cella 1
X44TT012_FRC; Temperatura uscita acqua raffreddamento camicia VL cella 1: ON = forzato
X44TT014; Temperatura uscita acqua raffreddamento flangia VL cella 1
X44TT014_FRC; Temperatura uscita acqua raffreddamento flangia VL cella 1: ON = forzato
X44TT016; Temperatura uscita acqua raffreddamento stelo VL cella 1
X44TT016_FRC; Temperatura uscita acqua raffreddamento stelo VL cella 1: ON = forzato
X44TT019; Temperatura acqua raffreddamento uscita cella CISE
X44TT019_FRC; Temperatura acqua raffreddamento uscita cella CISE: ON = forzato
X44TT023; Temperatura acqua  uscita refrigeranti Skid 1
X44TT023_FRC; Temperatura acqua  uscita refrigeranti Skid 1: ON = forzato
X44TT025; Temperatura acqua raffreddamento valle refrigerante sonda
X44TT025_FRC; Temperatura acqua raffreddamento valle refrigerante sonda: ON = forzato
X44TT034; Temperatura acqua  uscita refrigeranti Skid 4
X44TT034_FRC; 
X44TT039; Temperatura acqua Forain BA002
X44TT039_FRC; Temperatura acqua Forain BA002: ON = forzato
X44TT501; Temperatura uscita acqua raffreddamento VL cella 2
X44TT501_FRC; Temperatura uscita acqua raffreddamento VL cella 2: ON = forzato
X44TT503; Temperatura acqua raffreddamento disp. cella 2
X44TT503_FRC; Temperatura acqua raffreddamento disp. cella 2: ON = forzato
X44TT505; Temperatura acqua raffreddamento sonda AIT cella 2
X44TT505_FRC; Temperatura acqua raffreddamento sonda AIT cella 2: ON = forzato
X44TT509; Temperatura acqua uscita tronchetto cella 2
X44TT509_FRC; Temperatura acqua uscita tronchetto cella 2: ON = forzato
X45APRATIO; Rapporto di compressione AP
X45BPRATIO; Rapporto di compressione BP
X45DP050; Dp ingresso compressore BP
X45DP050_FRC; Dp ingresso compressore BP: ON = forzato
X45FI050; 
X45MH110; N giri macchina sincrona
X45MH110_FRC; N giri macchina sincrona: ON = forzato
X45PDT003; Pressione differenziale olio lubrificazione compressore
X45PDT003_FRC; Pressione differenziale olio lubrificazione compressore: ON = forzato
X45PT001; P olio lubrif cuscinetti
X45PT001_FRC; P olio lubrif cuscinetti: ON = forzato
X45TT009; T I cusc. porT moltipl I r.lenta
X45TT009_ALL_SENS; All segnale sensore comp < 0 - X45TT
X45TT009_BLK; T I cusc. porT moltipl I r.lenta
X45TT009_ESC_BLK; T I cusc. porT moltipl I r.lenta
X45TT009_FIFO; T I cusc. porT moltipl I r.lenta
X45TT009_FRC; T I cusc. porT moltipl I r.lenta: ON = forzato
X45TT010; T II cusc. porT moltipl I r.lenta
X45TT010_ALL_SENS; All segnale sensore comp < 0 - X45TT
X45TT010_AL_BLK; T II cusc. porT moltipl I r.lenta
X45TT010_BLK; T II cusc. porT moltipl I r.lenta
X45TT010_ESC_BLK; T II cusc. porT moltipl I r.lenta
X45TT010_FIFO; T II cusc. porT moltipl I r.lenta
X45TT010_FRC; T II cusc. porT moltipl I r.lenta: ON = forzato
X45TT011; T rggsp inT moltipl r.lenta
X45TT011_ALL_SENS; All segnale sensore comp < 0 - X45TT
X45TT011_AL_BLK; T rggsp inT moltipl r.lenta
X45TT011_BLK; T rggsp inT moltipl r.lenta
X45TT011_ESC_BLK; T rggsp inT moltipl r.lenta
X45TT011_FIFO; T rggsp inT moltipl r.lenta
X45TT011_FRC; T rggsp inT moltipl r.lenta: ON = forzato
X45TT012; T rggsp est molt I r.lenta
X45TT012_ALL_SENS; All segnale sensore comp < 0 - X45TT
X45TT012_AL_BLK; T rggsp est molt I r.lenta
X45TT012_BLK; T rggsp est molt I r.lenta
X45TT012_ESC_BLK; T rggsp est molt I r.lenta
X45TT012_FIFO; T rggsp est molt I r.lenta
X45TT012_FRC; 
X45TT013; T rggsp est molt I r.vel
X45TT013_ALL_SENS; All segnale sensore comp < 0 - X45TT
X45TT013_AL_BLK; T rggsp est molt I r.vel
X45TT013_BLK; T rggsp est molt I r.vel
X45TT013_ESC_BLK; T rggsp est molt I r.vel
X45TT013_FIFO; T rggsp est molt I r.vel
X45TT013_FRC; T rggsp est molt I r.vel: ON = forzato
X45TT014; T rggsp int molt I r.vel
X45TT014_ALL_SENS; All segnale sensore comp < 0 - X45TT
X45TT014_AL_BLK; T rggsp int molt I r.vel
X45TT014_BLK; T rggsp int molt I r.vel
X45TT014_ESC_BLK; T rggsp int molt I r.vel
X45TT014_FIFO; T rggsp int molt I r.vel
X45TT014_FRC; T rggsp int molt I r.vel: ON = forzato
X45TT015; T I cusc. prtnt molt I r.vel
X45TT015_ALL_SENS; All segnale sensore comp < 0 - X45TT
X45TT015_AL_BLK; T I cusc. prtnt molt I r.vel
X45TT015_BLK; T I cusc. prtnt molt I r.vel
X45TT015_ESC_BLK; T rggsp int molt I r.vel
X45TT015_FIFO; T I cusc. prtnt molt I r.vel
X45TT015_FRC; T I cusc. prtnt molt I r.vel: ON = forzato
X45TT016; T I cusc. prtnt molt II r.vel
X45TT016_ALL_SENS; All segnale sensore comp < 0 - X45TT
X45TT016_AL_BLK; T I cusc. prtnt molt II r.vel
X45TT016_BLK; T I cusc. prtnt molt II r.vel
X45TT016_ESC_BLK; T rggsp int molt I r.vel
X45TT016_FIFO; T I cusc. prtnt molt II r.vel
X45TT016_FRC; T I cusc. prtnt molt II r.vel: ON = forzato
X45TT017; T I cusc. prtnt compr.BP
X45TT017_ALL_SENS; All segnale sensore comp < 0 - X45TT
X45TT017_AL_BLK; T I cusc. prtnt compr.BP
X45TT017_BLK; T I cusc. prtnt compr.BP
X45TT017_ESC_BLK; T rggsp int molt I r.vel
X45TT017_FIFO; T I cusc. prtnt compr.BP
X45TT017_FRC; T I cusc. prtnt compr.BP: ON = forzato
X45TT018; T II cusc. prtnt compr.BP
X45TT018_ALL_SENS; All segnale sensore comp < 0 - X45TT
X45TT018_AL_BLK; 
X45TT018_BLK; T II cusc. prtnt compr.BP
X45TT018_ESC_BLK; T rggsp int molt I r.vel
X45TT018_FIFO; T II cusc. prtnt compr.BP
X45TT018_FRC; T II cusc. prtnt compr.BP: ON = forzato
X45TT019; T rggsp int compr.BP
X45TT019_ALL_SENS; All segnale sensore comp < 0 - X45TT
X45TT019_AL_BLK; T rggsp int compr.BP
X45TT019_BLK; T rggsp int compr.BP
X45TT019_ESC_BLK; T rggsp int molt I r.vel
X45TT019_FIFO; T rggsp int compr.BP
X45TT019_FRC; T rggsp int compr.BP: ON = forzato
X45TT020; T rggsp est compr.BP
X45TT020_ALL_SENS; All segnale sensore comp < 0 - X45TT
X45TT020_AL_BLK; T rggsp est compr.BP
X45TT020_BLK; T rggsp est compr.BP
X45TT020_ESC_BLK; T rggsp int molt I r.vel
X45TT020_FIFO; T rggsp est compr.BP
X45TT020_FRC; T rggsp est compr.BP: ON = forzato
X45TT021; T I cusc. prtnt molt II r.lenta
X45TT021_ALL_SENS; All segnale sensore comp < 0 - X45TT
X45TT021_AL_BLK; T I cusc. prtnt molt II r.lenta
X45TT021_BLK; T I cusc. prtnt molt II r.lenta
X45TT021_ESC_BLK; T rggsp int molt I r.vel
X45TT021_FIFO; T I cusc. prtnt molt II r.lenta
X45TT021_FRC; T I cusc. prtnt molt II r.lenta: ON = forzato
X45TT022; T II cusc. prtnt molt II r.lenta
X45TT022_ALL_SENS; All segnale sensore comp < 0 - X45TT
X45TT022_AL_BLK; T II cusc. prtnt molt II r.lenta
X45TT022_BLK; T II cusc. prtnt molt II r.lenta
X45TT022_ESC_BLK; T rggsp int molt I r.vel
X45TT022_FIFO; T II cusc. prtnt molt II r.lenta
X45TT022_FRC; T II cusc. prtnt molt II r.lenta: ON = forzato
X45TT023; T rggsp int molt II r.lenta
X45TT023_ALL_SENS; All segnale sensore comp < 0 - X45TT
X45TT023_AL_BLK; T rggsp int molt II r.lenta
X45TT023_BLK; T rggsp int molt II r.lenta
X45TT023_ESC_BLK; 
X45TT023_FIFO; T rggsp int molt II r.lenta
X45TT023_FRC; T rggsp int molt II r.lenta: ON = forzato
X45TT024; T rggsp est molt II r.lenta
X45TT024_ALL_SENS; All segnale sensore comp < 0 - X45TT
X45TT024_AL_BLK; T rggsp est molt II r.lenta
X45TT024_BLK; T rggsp est molt II r.lenta
X45TT024_ESC_BLK; T rggsp int molt I r.vel
X45TT024_FIFO; T rggsp est molt II r.lenta
X45TT024_FRC; T rggsp est molt II r.lenta: ON = forzato
X45TT025; T rggsp est molt II r.vel
X45TT025_ALL_SENS; All segnale sensore comp < 0 - X45TT
X45TT025_AL_BLK; T rggsp est molt II r.vel
X45TT025_BLK; T rggsp est molt II r.vel
X45TT025_ESC_BLK; T rggsp int molt I r.vel
X45TT025_FIFO; T rggsp est molt II r.vel
X45TT025_FRC; T rggsp est molt II r.vel: ON = forzato
X45TT026; T rggsp int molt II r.vel
X45TT026_ALL_SENS; All segnale sensore comp < 0 - X45TT
X45TT026_AL_BLK; T rggsp int molt II r.vel
X45TT026_BLK; T rggsp int molt II r.vel
X45TT026_ESC_BLK; T rggsp int molt I r.vel
X45TT026_FIFO; T rggsp int molt II r.vel
X45TT026_FRC; T rggsp int molt II r.vel: ON = forzato
X45TT027; T I cusc. prtnt molt II r.vel
X45TT027_ALL_SENS; All segnale sensore comp < 0 - X45TT
X45TT027_AL_BLK; T I cusc. prtnt molt II r.vel
X45TT027_BLK; T I cusc. prtnt molt II r.vel
X45TT027_ESC_BLK; T rggsp int molt I r.vel
X45TT027_FIFO; T I cusc. prtnt molt II r.vel
X45TT027_FRC; T I cusc. prtnt molt II r.vel: ON = forzato
X45TT028; T II cusc. prtnt molt II r.vel
X45TT028_ALL_SENS; All segnale sensore comp < 0 - X45TT
X45TT028_AL_BLK; T II cusc. prtnt molt II r.vel
X45TT028_BLK; T II cusc. prtnt molt II r.vel
X45TT028_ESC_BLK; T rggsp int molt I r.vel
X45TT028_FIFO; T II cusc. prtnt molt II r.vel
X45TT028_FRC; 
X45TT029; T I cusc. prtnt compr.AP
X45TT029_ALL_SENS; All segnale sensore comp < 0 - X45TT
X45TT029_AL_BLK; T I cusc. prtnt compr.AP
X45TT029_BLK; T I cusc. prtnt compr.AP
X45TT029_ESC_BLK; T rggsp int molt I r.vel
X45TT029_FIFO; T I cusc. prtnt compr.AP
X45TT029_FRC; T I cusc. prtnt compr.AP: ON = forzato
X45TT030; T II cusc. prtnt compr.AP
X45TT030_ALL_SENS; All segnale sensore comp < 0 - X45TT
X45TT030_AL_BLK; T II cusc. prtnt compr.AP
X45TT030_BLK; T II cusc. prtnt compr.AP
X45TT030_ESC_BLK; T rggsp int molt I r.vel
X45TT030_FIFO; T II cusc. prtnt compr.AP
X45TT030_FRC; T II cusc. prtnt compr.AP: ON = forzato
X45TT031; T rggsp int compr.AP
X45TT031_ALL_SENS; All segnale sensore comp < 0 - X45TT
X45TT031_AL_BLK; T rggsp int compr.AP
X45TT031_BLK; T rggsp int compr.AP
X45TT031_ESC_BLK; T rggsp int molt I r.vel
X45TT031_FIFO; T rggsp int compr.AP
X45TT031_FRC; T rggsp int compr.AP: ON = forzato
X45TT032; T rggsp est compr.AP
X45TT032_ALL_SENS; All segnale sensore comp < 0 - X45TT
X45TT032_AL_BLK; T rggsp int compr.AP
X45TT032_BLK; T rggsp est compr.AP
X45TT032_ESC_BLK; T rggsp int molt I r.vel
X45TT032_FIFO; T rggsp est compr.AP
X45TT032_FRC; T rggsp est compr.AP: ON = forzato
X45TT033; Temperatura olio uscita refrigeranti
X45TT033_ALL_SENS; All segnale sensore comp < 0 - X45TT
X45TT033_AL_BLK; T rggsp int compr.AP
X45TT033_BLK; T olio valle refrig.
X45TT033_ESC_BLK; T rggsp int molt I r.vel
X45TT033_FIFO; T olio valle refrig.
X45TT033_FRC; T olio valle refrig.: ON = forzato
X45TT037; T aria raffr alt/mot sincr.
X45TT037_ALL_SENS; All segnale sensore comp < 0 - X45TT
X45TT037_AL_BLK; 
X45TT037_BLK; T aria raffr alt/mot sincr.
X45TT037_ESC_BLK; T rggsp int molt I r.vel
X45TT037_FIFO; T aria raffr alt/mot sincr.
X45TT037_FRC; T aria raffr alt/mot sincr.: ON = forzato
X45TT038; T I cusc. porT altern/motore
X45TT038_ALL_SENS; All segnale sensore comp < 0 - X45TT
X45TT038_AL_BLK; T rggsp int compr.AP
X45TT038_BLK; T I cusc. porT altern/motore
X45TT038_ESC_BLK; T rggsp int molt I r.vel
X45TT038_FIFO; T I cusc. porT altern/motore
X45TT038_FRC; T I cusc. porT altern/motore: ON = forzato
X45TT039; T II cusc. porT altern/motore
X45TT039_ALL_SENS; All segnale sensore comp < 0 - X45TT
X45TT039_AL_BLK; T rggsp int compr.AP
X45TT039_BLK; T II cusc. porT altern/motore
X45TT039_ESC_BLK; T rggsp int molt I r.vel
X45TT039_FIFO; T II cusc. porT altern/motore
X45TT039_FRC; T II cusc. porT altern/motore: ON = forzato
X45TT041; T olio ingresso al refrigerante olio
X45TT041_FRC; T olio ingresso al refrigerante olio: ON = forzato
X45TT36A; T statore TC1 alt/mot sincr.
X45TT36A_ALL_SENS; All segnale sensore comp < 0 - X45TT
X45TT36A_AL_BLK; T rggsp int compr.AP
X45TT36A_BLK; T statore TC1 alt/mot sincr.
X45TT36A_ESC_BLK; T rggsp int molt I r.vel
X45TT36A_FIFO; T statore TC1 alt/mot sincr.
X45TT36A_FRC; T statore TC1 alt/mot sincr.: ON = forzato
X45TT36B; T statore TC2 alt/mot sincr.
X45TT36B_ALL_SENS; All segnale sensore comp < 0 - X45TT
X45TT36B_AL_BLK; T rggsp int compr.AP
X45TT36B_BLK; T statore TC2 alt/mot sincr.
X45TT36B_ESC_BLK; T rggsp int molt I r.vel
X45TT36B_FIFO; T statore TC2 alt/mot sincr.
X45TT36B_FRC; T statore TC2 alt/mot sincr.: ON = forzato
X45TT36C; T statore TC3 alt/mot sincr.
X45TT36C_ALL_SENS; All segnale sensore comp < 0 - X45TT
X45TT36C_AL_BLK; T rggsp int compr.AP
X45TT36C_BLK; 
X45TT36C_ESC_BLK; T rggsp int molt I r.vel
X45TT36C_FIFO; T statore TC3 alt/mot sincr.
X45TT36C_FRC; T statore TC3 alt/mot sincr.: ON = forzato
X45TT36D; T statore TC4 alt/mot sincr.
X45TT36D_ALL_SENS; All segnale sensore comp < 0 - X45TT
X45TT36D_AL_BLK; T rggsp int compr.AP
X45TT36D_BLK; T statore TC4 alt/mot sincr.
X45TT36D_ESC_BLK; T rggsp int molt I r.vel
X45TT36D_FIFO; T statore TC4 alt/mot sincr.
X45TT36D_FRC; T statore TC4 alt/mot sincr.: ON = forzato
X45TT36E; T statore TC5 alt/mot sincr.
X45TT36E_ALL_SENS; All segnale sensore comp < 0 - X45TT
X45TT36E_AL_BLK; T rggsp int compr.AP
X45TT36E_BLK; T statore TC5 alt/mot sincr.
X45TT36E_ESC_BLK; T rggsp int molt I r.vel
X45TT36E_FIFO; T statore TC5 alt/mot sincr.
X45TT36E_FRC; T statore TC5 alt/mot sincr.: ON = forzato
X45TT36F; T statore TC6 alt/mot sincr.
X45TT36F_ALL_SENS; All segnale sensore comp < 0 - X45TT
X45TT36F_AL_BLK; T rggsp int compr.AP
X45TT36F_BLK; T statore TC6 alt/mot sincr.
X45TT36F_ESC_BLK; T rggsp int molt I r.vel
X45TT36F_FIFO; T statore TC6 alt/mot sincr.
X45TT36F_FRC; T statore TC6 alt/mot sincr.: ON = forzato
X45XT001; Vibr v. albero lento molt 1
X45XT001_ALL_SENS; All segnale sensore comp < 0 - X45XT
X45XT001_AL_BLK; Vibr v. 1 cusc alt/mot sincr.
X45XT001_BLK; Vibr v. albero lento molt 1
X45XT001_ESC_BLK; Vibr v. 1 cusc alt/mot sincr.
X45XT001_FIFO; Vibr v. albero lento molt 1
X45XT001_FRC; Vibr v. albero lento molt 1: ON = forzato
X45XT001_PB; Vibr v. albero lento molt 1
X45XT002; Vibr o. albero vel molt 1
X45XT002_ALL_SENS; All segnale sensore comp < 0 - X45XT
X45XT002_AL_BLK; Vibr v. 1 cusc alt/mot sincr.
X45XT002_BLK; Vibr o. albero vel molt 1
X45XT002_ESC_BLK; Vibr v. 1 cusc alt/mot sincr.
X45XT002_FIFO; 
X45XT002_FRC; Vibr o. albero vel molt 1: ON = forzato
X45XT002_PB; Vibr o. albero vel molt 1
X45XT005; Vibr v. albero lento molt 2
X45XT005_ALL_SENS; All segnale sensore comp < 0 - X45XT
X45XT005_AL_BLK; Vibr v. 1 cusc alt/mot sincr.
X45XT005_BLK; Vibr v. albero lento molt 2
X45XT005_ESC_BLK; Vibr v. 1 cusc alt/mot sincr.
X45XT005_FIFO; Vibr v. albero lento molt 2
X45XT005_FRC; Vibr v. albero lento molt 2: ON = forzato
X45XT005_PB; Vibr v. albero lento molt 2
X45XT006; Vibr o. albero vel molt 2
X45XT006_ALL_SENS; All segnale sensore comp < 0 - X45XT
X45XT006_AL_BLK; Vibr v. 1 cusc alt/mot sincr.
X45XT006_BLK; Vibr o. albero vel molt 2
X45XT006_ESC_BLK; Vibr v. 1 cusc alt/mot sincr.
X45XT006_FIFO; Vibr o. albero vel molt 2
X45XT006_FRC; Vibr o. albero vel molt 2: ON = forzato
X45XT006_PB; Vibr o. albero vel molt 2
X45XT03A; Vibr v. 1 cusc compr BP
X45XT03A_ALL_SENS; All segnale sensore comp < 0 - X45XT
X45XT03A_AL_BLK; Vibr v. 1 cusc alt/mot sincr.
X45XT03A_BLK; Vibr v. 1 cusc compr BP
X45XT03A_ESC_BLK; Vibr v. 1 cusc alt/mot sincr.
X45XT03A_FIFO; Vibr v. 1 cusc compr BP
X45XT03A_FRC; Vibr v. 1 cusc compr BP: ON = forzato
X45XT03A_PB; Vibr v. 1 cusc compr BP
X45XT03B; Vibr o. 1 cusc compr BP
X45XT03B_ALL_SENS; All segnale sensore comp < 0 - X45XT
X45XT03B_AL_BLK; Vibr v. 1 cusc alt/mot sincr.
X45XT03B_BLK; Vibr o. 1 cusc compr BP
X45XT03B_ESC_BLK; Vibr v. 1 cusc alt/mot sincr.
X45XT03B_FIFO; Vibr o. 1 cusc compr BP
X45XT03B_FRC; Vibr o. 1 cusc compr BP: ON = forzato
X45XT03B_PB; Vibr o. 1 cusc compr BP
X45XT04A; Vibr v. 2 cusc compr BP
X45XT04A_ALL_SENS; All segnale sensore comp < 0 - X45XT
X45XT04A_AL_BLK; Vibr v. 1 cusc alt/mot sincr.
X45XT04A_BLK; Vibr v. 2 cusc compr BP
X45XT04A_ESC_BLK; Vibr v. 1 cusc alt/mot sincr.
X45XT04A_FIFO; Vibr v. 2 cusc compr BP
X45XT04A_FRC; Vibr v. 2 cusc compr BP: ON = forzato
X45XT04A_PB; Vibr v. 2 cusc compr BP
X45XT04B; Vibr o. 2 cusc compr BP
X45XT04B_ALL_SENS; 
X45XT04B_AL_BLK; Vibr v. 1 cusc alt/mot sincr.
X45XT04B_BLK; Vibr o. 2 cusc compr BP
X45XT04B_ESC_BLK; Vibr v. 1 cusc alt/mot sincr.
X45XT04B_FIFO; Vibr o. 2 cusc compr BP
X45XT04B_FRC; Vibr o. 2 cusc compr BP: ON = forzato
X45XT04B_PB; Vibr o. 2 cusc compr BP
X45XT07A; Vibr v. 1 cusc compr AP
X45XT07A_ALL_SENS; All segnale sensore comp < 0 - X45XT
X45XT07A_AL_BLK; Vibr v. 1 cusc alt/mot sincr.
X45XT07A_BLK; Vibr v. 1 cusc compr AP
X45XT07A_ESC_BLK; Vibr v. 1 cusc alt/mot sincr.
X45XT07A_FIFO; Vibr v. 1 cusc compr AP
X45XT07A_FRC; Vibr v. 1 cusc compr AP: ON = forzato
X45XT07A_PB; Vibr v. 1 cusc compr AP
X45XT07B; Vibr o. 1 cusc compr AP
X45XT07B_ALL_SENS; All segnale sensore comp < 0 - X45XT
X45XT07B_AL_BLK; Vibr v. 1 cusc alt/mot sincr.
X45XT07B_BLK; Vibr o. 1 cusc compr AP
X45XT07B_ESC_BLK; Vibr v. 1 cusc alt/mot sincr.
X45XT07B_FIFO; Vibr o. 1 cusc compr AP
X45XT07B_FRC; Vibr o. 1 cusc compr AP: ON = forzato
X45XT07B_PB; Vibr o. 1 cusc compr AP
X45XT08A; Vibr v. 2 cusc compr AP
X45XT08A_ALL_SENS; All segnale sensore comp < 0 - X45XT
X45XT08A_AL_BLK; Vibr v. 1 cusc alt/mot sincr.
X45XT08A_BLK; Vibr v. 2 cusc compr AP
X45XT08A_ESC_BLK; Vibr v. 1 cusc alt/mot sincr.
X45XT08A_FIFO; Vibr v. 2 cusc compr AP
X45XT08A_FRC; Vibr v. 2 cusc compr AP: ON = forzato
X45XT08A_PB; Vibr v. 2 cusc compr AP
X45XT08B; Vibr o. 2 cusc compr AP
X45XT08B_ALL_SENS; All segnale sensore comp < 0 - X45XT
X45XT08B_AL_BLK; Vibr v. 1 cusc alt/mot sincr.
X45XT08B_BLK; Vibr o. 2 cusc compr AP
X45XT08B_ESC_BLK; Vibr v. 1 cusc alt/mot sincr.
X45XT08B_FIFO; Vibr o. 2 cusc compr AP
X45XT08B_FRC; Vibr o. 2 cusc compr AP: ON = forzato
X45XT08B_PB; Vibr o. 2 cusc compr AP
X45XT09A; Vibr v. 1 cusc alt/mot sincr.
X45XT09A_ALL_SENS; All segnale sensore comp < 0 - X45XT
X45XT09A_AL_BLK; Vibr v. 1 cusc alt/mot sincr.
X45XT09A_BLK; 
X45XT09A_ESC_BLK; Vibr v. 1 cusc alt/mot sincr.
X45XT09A_FIFO; Vibr v. 1 cusc alt/mot sincr.
X45XT09A_FRC; Vibr v. 1 cusc alt/mot sincr.: ON = forzato
X45XT09A_PB; Vibr v. 1 cusc alt/mot sincr.
X45XT09B; Vibr o. 1 cusc alt/mot sincr.
X45XT09B_ALL_SENS; All segnale sensore comp < 0 - X45XT
X45XT09B_AL_BLK; Vibr v. 1 cusc alt/mot sincr.
X45XT09B_BLK; Vibr o. 1 cusc alt/mot sincr.
X45XT09B_ESC_BLK; Vibr v. 1 cusc alt/mot sincr.
X45XT09B_FIFO; Vibr o. 1 cusc alt/mot sincr.
X45XT09B_FRC; Vibr o. 1 cusc alt/mot sincr.: ON = forzato
X45XT09B_PB; Vibr o. 1 cusc alt/mot sincr.
X45XT10A; Vibr v. 2 cusc alt/mot sincr.
X45XT10A_ALL_SENS; All segnale sensore comp < 0 - X45XT
X45XT10A_AL_BLK; Vibr v. 1 cusc alt/mot sincr.
X45XT10A_BLK; Vibr v. 2 cusc alt/mot sincr.
X45XT10A_ESC_BLK; Vibr v. 1 cusc alt/mot sincr.
X45XT10A_FIFO; Vibr v. 2 cusc alt/mot sincr.
X45XT10A_FRC; Vibr v. 2 cusc alt/mot sincr.: ON = forzato
X45XT10A_PB; Vibr v. 2 cusc alt/mot sincr.
X45XT10B; Vibr o. 2 cusc alt/mot sincr.
X45XT10B_ALL_SENS; All segnale sensore comp < 0 - X45XT
X45XT10B_AL_BLK; Vibr v. 1 cusc alt/mot sincr.
X45XT10B_BLK; Vibr o. 2 cusc alt/mot sincr.
X45XT10B_ESC_BLK; Vibr v. 1 cusc alt/mot sincr.
X45XT10B_FIFO; Vibr o. 2 cusc alt/mot sincr.
X45XT10B_FRC; Vibr o. 2 cusc alt/mot sincr.: ON = forzato
X45XT10B_PB; Vibr o. 2 cusc alt/mot sincr.
X45ZT001; Spost assiale compr BP
X45ZT001_ALL_SENS; All segnale sensore comp < 0 - X45ZT
X45ZT001_AL_BLK; Spost assiale compr BP
X45ZT001_BLK; Spost assiale compr BP
X45ZT001_ESC_BLK; Vibr v. 1 cusc alt/mot sincr.
X45ZT001_FIFO; Spost assiale compr BP
X45ZT001_FRC; Spost assiale compr BP: ON = forzato
X45ZT001_PB; Spost assiale compr BP
X45ZT002; Spost assiale compr AP
X45ZT002_ALL_SENS; All segnale sensore comp < 0 - X45ZT
X45ZT002_AL_BLK; Spost assiale compr BP
X45ZT002_BLK; Spost assiale compr AP
X45ZT002_ESC_BLK; Vibr v. 1 cusc alt/mot sincr.
X45ZT002_FIFO; 
X45ZT002_FRC; Spost assiale compr AP: ON = forzato
X45ZT002_PB; Spost assiale compr AP
X45ZT011_PB; Spost assiale motore
X50X1C; Percentuale di carbonio nel Jet Fuel
X50X1H2; Percentuale di idrogeno nel Jet Fuel
X50X1H2O; Percentuale di acqua nel Jet Fuel
X50X1N2; Percentuale di azoto nel Jet Fuel
X50X1O2; Percentuale di ossigeno nel Jet Fuel
X50X1S; Percentuale di zolfo nel Jet Fuel
X50XA101; Corrente di linea 132KV
